Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,2.9,0,0,0.0,0.0
1,1,1,0,,,,5.6,0,0,0.0,0.0
1,2,1,0,,,,5.7,0,0,40.0,0.0
1,3,1,0,,,,5.8,0,0,0.0,0.0
1,4,1,0,,,,5.9,0,0,0.0,0.0
1,5,1,0,,,,6.7,0,0,0.0,0.0
1,6,1,0,,,,7.9,0,0,30.0,0.0
1,7,1,0,,,,7.9,0,0,0.0,0.0
1,8,1,0,,,,6.9,0,0,80.0,2.0
1,9,1,0,,,,5.7,0,0,200.0,46.0
1,10,1,0,,,,5.8,0,0,180.0,138.0
1,11,1,0,,,,5.2,0,0,160.0,133.0
1,12,1,0,,,,5.4,0,0,0.0,83.0
1,13,1,0,,,,5.1,0,0,0.0,47.0
1,14,1,0,,,,5.2,0,0,0.0,17.0
1,15,1,0,,,,5.2,0,0,40.0,0.0
1,16,1,0,,,,6.9,0,0,0.0,0.0
1,17,1,0,,,,7.5,0,0,0.0,0.0
1,18,1,0,,,,7.5,0,0,240.0,0.0
1,19,1,0,,,,7.6,0,0,170.0,0.0
1,20,1,0,,,,7.6,0,0,130.0,0.0
1,21,1,0,,,,7.6,0,0,170.0,0.0
1,22,1,0,,,,7.6,0,0,170.0,0.0
1,23,1,0,,,,6.6,0,0,130.0,0.0
1,24,1,0,,,,5.7,0,0,170.0,0.0
1,1,2,0,,,,5.7,0,0,120.0,0.0
1,2,2,0,,,,6.1,0,0,170.0,0.0
1,3,2,0,,,,6.2,0,0,130.0,0.0
1,4,2,0,,,,6.3,0,0,170.0,0.0
1,5,2,0,,,,6.7,0,0,140.0,0.0
1,6,2,0,,,,8.1,0,0,160.0,0.0
1,7,2,0,,,,8.1,0,0,160.0,0.0
1,8,2,0,,,,6.7,0,0,130.0,5.0
1,9,2,0,,,,5.9,0,0,170.0,76.0
1,10,2,0,,,,5.9,0,0,130.0,222.0
1,11,2,0,,,,6.4,0,0,170.0,332.0
1,12,2,0,,,,6.3,0,0,40.0,369.0
1,13,2,0,,,,6.2,0,0,30.0,276.0
1,14,2,0,,,,6.4,0,0,0.0,135.0
1,15,2,0,,,,6.4,0,0,0.0,17.0
1,16,2,0,,,,7.5,0,0,20.0,0.0
1,17,2,0,,,,8.5,0,0,260.0,0.0
1,18,2,0,,,,7.6,0,0,150.0,0.0
